"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"11","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(13000, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","51.44"
"11","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(13000, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","95.82"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","43.76"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","57.23"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","101.79"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","87.89"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","57,217.90"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","21.68"
"12","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(6443, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","88.04"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","80.73"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","13.32"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","373.21"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","198.26"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","129,076.60"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","62.98"
"13","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","95.61"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","80.49"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","13.64"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","368.63"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","204.46"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","133,109.15"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","63.35"
"14","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(73268, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","95.53"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","81.57"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","25.42"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","283.46"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","206.37"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","134,357.35"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","31.21"
"15","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(67024, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","90.88"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Kbyte","721.92"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","4.80"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","2.08"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","2.75"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","1,788.23"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","4.77"
"16","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(262, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","36.20"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","79.35"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","73.04"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","195.37"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","169.98"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","110,667.25"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","60.37"
"17","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(4580, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","92.53"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","88.23"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","13.40"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","358.63"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","204.47"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","133,119.29"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","54.00"
"18","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","96.08"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","86.26"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","13.69"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","349.11"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","198.51"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","129,235.69"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","55.38"
"19","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(60869, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","95.99"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","94.86"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","4.96"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","673.11"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","333.17"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","216,906.06"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","35.66"
"20","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(494472, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","91.03"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","1.53"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","5.97"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","9.15"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","13.86"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","9,024.25"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","14.66"
"21","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(1932, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","69.74"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","73.61"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","62.44"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","175.01"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","171.36"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","111,559.98"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","51.77"
"22","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3805, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","94.67"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","40.79"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","55.25"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","94.18"
